Gene stable ID	Transcript stable ID
ENSMUSG00000059475	ENSMUST00000080386
ENSMUSG00000059475	ENSMUST00000163348
ENSMUSG00000059475	ENSMUST00000164825
ENSMUSG00000059475	ENSMUST00000164799
ENSMUSG00000059475	ENSMUST00000169269
ENSMUSG00000059475	ENSMUST00000164250
ENSMUSG00000059475	ENSMUST00000166005
ENSMUSG00000054520	ENSMUST00000125817
ENSMUSG00000054520	ENSMUST00000067638
ENSMUSG00000054520	ENSMUST00000101316
ENSMUSG00000054520	ENSMUST00000118545
ENSMUSG00000054520	ENSMUST00000179943
ENSMUSG00000022403	ENSMUST00000172107
ENSMUSG00000022403	ENSMUST00000023039
ENSMUSG00000022403	ENSMUST00000165582
ENSMUSG00000022403	ENSMUST00000163382
ENSMUSG00000022403	ENSMUST00000169204
ENSMUSG00000096630	ENSMUST00000032238
ENSMUSG00000092077	ENSMUST00000215392
ENSMUSG00000092077	ENSMUST00000214376
ENSMUSG00000092077	ENSMUST00000058046
ENSMUSG00000002007	ENSMUST00000002081
ENSMUSG00000044034	ENSMUST00000106194
ENSMUSG00000044034	ENSMUST00000106195
ENSMUSG00000044034	ENSMUST00000061309
ENSMUSG00000029403	ENSMUST00000069937
ENSMUSG00000029403	ENSMUST00000086978
ENSMUSG00000029403	ENSMUST00000113143
ENSMUSG00000029403	ENSMUST00000113140
ENSMUSG00000029403	ENSMUST00000201357
ENSMUSG00000053868	ENSMUST00000066558
ENSMUSG00000021610	ENSMUST00000022102
ENSMUSG00000062372	ENSMUST00000114747
ENSMUSG00000062372	ENSMUST00000074171
ENSMUSG00000038765	ENSMUST00000041730
ENSMUSG00000038765	ENSMUST00000176067
ENSMUSG00000038765	ENSMUST00000239476
ENSMUSG00000039067	ENSMUST00000044106
ENSMUSG00000025537	ENSMUST00000026617
ENSMUSG00000025537	ENSMUST00000154932
ENSMUSG00000025537	ENSMUST00000140667
ENSMUSG00000091531	ENSMUST00000217590
ENSMUSG00000091531	ENSMUST00000169373
ENSMUSG00000026496	ENSMUST00000027777
ENSMUSG00000026496	ENSMUST00000194434
ENSMUSG00000026496	ENSMUST00000195560
ENSMUSG00000053411	ENSMUST00000109616
ENSMUSG00000053411	ENSMUST00000089293
ENSMUSG00000053411	ENSMUST00000109615
ENSMUSG00000053411	ENSMUST00000146719
ENSMUSG00000053411	ENSMUST00000128931
ENSMUSG00000053411	ENSMUST00000132821
ENSMUSG00000053411	ENSMUST00000177044
ENSMUSG00000117338	ENSMUST00000233710
ENSMUSG00000024645	ENSMUST00000025547
ENSMUSG00000024217	ENSMUST00000232873
ENSMUSG00000024217	ENSMUST00000233752
ENSMUSG00000024217	ENSMUST00000233657
ENSMUSG00000024217	ENSMUST00000071006
ENSMUSG00000049618	ENSMUST00000173472
ENSMUSG00000049618	ENSMUST00000058826
ENSMUSG00000095858	ENSMUST00000178766
ENSMUSG00000095858	ENSMUST00000215398
ENSMUSG00000035522	ENSMUST00000049420
ENSMUSG00000024729	ENSMUST00000025635
ENSMUSG00000094884	ENSMUST00000215518
ENSMUSG00000045103	ENSMUST00000114000
ENSMUSG00000045103	ENSMUST00000239269
ENSMUSG00000045103	ENSMUST00000239019
ENSMUSG00000045103	ENSMUST00000113992
ENSMUSG00000045103	ENSMUST00000113991
ENSMUSG00000026536	ENSMUST00000009340
ENSMUSG00000026574	ENSMUST00000027861
ENSMUSG00000027104	ENSMUST00000124737
ENSMUSG00000027104	ENSMUST00000112010
ENSMUSG00000027104	ENSMUST00000090802
ENSMUSG00000027104	ENSMUST00000055833
ENSMUSG00000027104	ENSMUST00000112007
ENSMUSG00000027104	ENSMUST00000112016
ENSMUSG00000027104	ENSMUST00000136958
ENSMUSG00000027104	ENSMUST00000154456
ENSMUSG00000027104	ENSMUST00000128531
ENSMUSG00000027104	ENSMUST00000100009
ENSMUSG00000027104	ENSMUST00000112017
ENSMUSG00000056941	ENSMUST00000071852
ENSMUSG00000056941	ENSMUST00000109782
ENSMUSG00000032562	ENSMUST00000192615
ENSMUSG00000032562	ENSMUST00000055704
ENSMUSG00000032562	ENSMUST00000193394
ENSMUSG00000032562	ENSMUST00000192837
ENSMUSG00000032562	ENSMUST00000193876
ENSMUSG00000026573	ENSMUST00000027860
ENSMUSG00000072791	ENSMUST00000035515
ENSMUSG00000045039	ENSMUST00000128119
ENSMUSG00000034173	ENSMUST00000041466
ENSMUSG00000034173	ENSMUST00000077320
ENSMUSG00000042631	ENSMUST00000037235
ENSMUSG00000031813	ENSMUST00000034272
ENSMUSG00000068252	ENSMUST00000089469
ENSMUSG00000068252	ENSMUST00000229434
ENSMUSG00000051728	ENSMUST00000062638
ENSMUSG00000070354	ENSMUST00000170422
ENSMUSG00000049349	ENSMUST00000053318
ENSMUSG00000024213	ENSMUST00000025050
ENSMUSG00000024213	ENSMUST00000231742
ENSMUSG00000024213	ENSMUST00000114886
ENSMUSG00000024213	ENSMUST00000156429
ENSMUSG00000024213	ENSMUST00000062397
ENSMUSG00000024213	ENSMUST00000176876
ENSMUSG00000024213	ENSMUST00000176458
ENSMUSG00000024213	ENSMUST00000146321
ENSMUSG00000094860	ENSMUST00000178143
ENSMUSG00000090066	ENSMUST00000163080
ENSMUSG00000069971	ENSMUST00000093342
ENSMUSG00000034509	ENSMUST00000171172
ENSMUSG00000034391	ENSMUST00000224467
ENSMUSG00000034391	ENSMUST00000223789
ENSMUSG00000034391	ENSMUST00000225015
ENSMUSG00000034391	ENSMUST00000037718
ENSMUSG00000070493	ENSMUST00000094280
ENSMUSG00000039639	ENSMUST00000051705
ENSMUSG00000039639	ENSMUST00000166707
ENSMUSG00000118607	ENSMUST00000113407
ENSMUSG00000118607	ENSMUST00000239236
ENSMUSG00000027433	ENSMUST00000028921
ENSMUSG00000030364	ENSMUST00000032518
ENSMUSG00000030364	ENSMUST00000204416
ENSMUSG00000030278	ENSMUST00000113089
ENSMUSG00000030278	ENSMUST00000032416
ENSMUSG00000030278	ENSMUST00000113091
ENSMUSG00000030278	ENSMUST00000133348
ENSMUSG00000035804	ENSMUST00000039652
ENSMUSG00000039208	ENSMUST00000106089
ENSMUSG00000039208	ENSMUST00000036742
ENSMUSG00000039208	ENSMUST00000125580
ENSMUSG00000027963	ENSMUST00000029575
ENSMUSG00000027963	ENSMUST00000106501
ENSMUSG00000027963	ENSMUST00000106502
ENSMUSG00000017740	ENSMUST00000202623
ENSMUSG00000017740	ENSMUST00000202223
ENSMUSG00000017740	ENSMUST00000099092
ENSMUSG00000017740	ENSMUST00000202479
ENSMUSG00000033970	ENSMUST00000038131
ENSMUSG00000004821	ENSMUST00000004943
ENSMUSG00000021779	ENSMUST00000224470
ENSMUSG00000021779	ENSMUST00000224597
ENSMUSG00000021779	ENSMUST00000091471
ENSMUSG00000021779	ENSMUST00000022303
ENSMUSG00000021779	ENSMUST00000224934
ENSMUSG00000021779	ENSMUST00000022304
ENSMUSG00000043639	ENSMUST00000164202
ENSMUSG00000043639	ENSMUST00000162910
ENSMUSG00000018909	ENSMUST00000098266
ENSMUSG00000018909	ENSMUST00000032995
ENSMUSG00000018909	ENSMUST00000162404
ENSMUSG00000018909	ENSMUST00000161525
ENSMUSG00000018909	ENSMUST00000162290
ENSMUSG00000018909	ENSMUST00000179755
ENSMUSG00000028070	ENSMUST00000029708
ENSMUSG00000048782	ENSMUST00000161800
ENSMUSG00000048782	ENSMUST00000136645
ENSMUSG00000048782	ENSMUST00000117543
ENSMUSG00000048782	ENSMUST00000151464
ENSMUSG00000048782	ENSMUST00000206274
ENSMUSG00000048782	ENSMUST00000169913
ENSMUSG00000022723	ENSMUST00000172910
ENSMUSG00000022723	ENSMUST00000232544
ENSMUSG00000022723	ENSMUST00000044604
ENSMUSG00000010064	ENSMUST00000167868
ENSMUSG00000010064	ENSMUST00000010208
ENSMUSG00000010064	ENSMUST00000193932
ENSMUSG00000010064	ENSMUST00000177567
ENSMUSG00000010064	ENSMUST00000192323
ENSMUSG00000010064	ENSMUST00000192990
ENSMUSG00000010064	ENSMUST00000195843
ENSMUSG00000059995	ENSMUST00000141516
ENSMUSG00000059995	ENSMUST00000137387
ENSMUSG00000059995	ENSMUST00000107134
ENSMUSG00000059995	ENSMUST00000073234
ENSMUSG00000059995	ENSMUST00000107132
ENSMUSG00000090961	ENSMUST00000233055
ENSMUSG00000090961	ENSMUST00000232952
ENSMUSG00000090961	ENSMUST00000233745
ENSMUSG00000090961	ENSMUST00000172140
ENSMUSG00000072049	ENSMUST00000094491
ENSMUSG00000031949	ENSMUST00000034427
ENSMUSG00000031949	ENSMUST00000139820
ENSMUSG00000031949	ENSMUST00000120457
ENSMUSG00000027381	ENSMUST00000110341
ENSMUSG00000027381	ENSMUST00000089634
ENSMUSG00000027381	ENSMUST00000103210
ENSMUSG00000027381	ENSMUST00000103211
ENSMUSG00000027381	ENSMUST00000019281
ENSMUSG00000046062	ENSMUST00000052529
ENSMUSG00000027300	ENSMUST00000028761
ENSMUSG00000051050	ENSMUST00000162265
ENSMUSG00000051050	ENSMUST00000060328
ENSMUSG00000060560	ENSMUST00000161289
ENSMUSG00000027474	ENSMUST00000238488
ENSMUSG00000027474	ENSMUST00000129377
ENSMUSG00000027474	ENSMUST00000109800
ENSMUSG00000025027	ENSMUST00000236008
ENSMUSG00000025027	ENSMUST00000183274
ENSMUSG00000025027	ENSMUST00000237294
ENSMUSG00000025027	ENSMUST00000236058
ENSMUSG00000025027	ENSMUST00000183108
ENSMUSG00000025027	ENSMUST00000182097
ENSMUSG00000046856	ENSMUST00000050536
ENSMUSG00000029229	ENSMUST00000075452
ENSMUSG00000016255	ENSMUST00000016399
ENSMUSG00000033790	ENSMUST00000032627
ENSMUSG00000033790	ENSMUST00000205796
ENSMUSG00000033790	ENSMUST00000206454
ENSMUSG00000032293	ENSMUST00000034843
ENSMUSG00000032293	ENSMUST00000214023
ENSMUSG00000023033	ENSMUST00000202527
ENSMUSG00000023033	ENSMUST00000201484
ENSMUSG00000023033	ENSMUST00000201518
ENSMUSG00000023033	ENSMUST00000200933
ENSMUSG00000023033	ENSMUST00000108909
ENSMUSG00000023033	ENSMUST00000201549
ENSMUSG00000023033	ENSMUST00000108908
ENSMUSG00000023033	ENSMUST00000202071
ENSMUSG00000023033	ENSMUST00000096198
ENSMUSG00000023033	ENSMUST00000200959
ENSMUSG00000023033	ENSMUST00000200963
ENSMUSG00000023033	ENSMUST00000201438
ENSMUSG00000023033	ENSMUST00000202702
ENSMUSG00000023033	ENSMUST00000108910
ENSMUSG00000023033	ENSMUST00000082209
ENSMUSG00000039512	ENSMUST00000114849
ENSMUSG00000039512	ENSMUST00000233809
ENSMUSG00000039512	ENSMUST00000130810
ENSMUSG00000039512	ENSMUST00000233409
ENSMUSG00000016252	ENSMUST00000016396
ENSMUSG00000025509	ENSMUST00000164016
ENSMUSG00000025509	ENSMUST00000064151
ENSMUSG00000025509	ENSMUST00000169665
ENSMUSG00000025509	ENSMUST00000165487
ENSMUSG00000027219	ENSMUST00000110525
ENSMUSG00000027219	ENSMUST00000110524
ENSMUSG00000027219	ENSMUST00000028652
ENSMUSG00000028640	ENSMUST00000030391
ENSMUSG00000028640	ENSMUST00000099058
ENSMUSG00000028640	ENSMUST00000170744
ENSMUSG00000022724	ENSMUST00000023407
ENSMUSG00000022724	ENSMUST00000120667
ENSMUSG00000022724	ENSMUST00000120674
ENSMUSG00000022724	ENSMUST00000160571
ENSMUSG00000022724	ENSMUST00000138324
ENSMUSG00000079299	ENSMUST00000112110
ENSMUSG00000079043	ENSMUST00000110262
ENSMUSG00000079043	ENSMUST00000179273
ENSMUSG00000027478	ENSMUST00000072997
ENSMUSG00000027478	ENSMUST00000109773
ENSMUSG00000027478	ENSMUST00000109774
ENSMUSG00000027478	ENSMUST00000081628
ENSMUSG00000027478	ENSMUST00000103151
ENSMUSG00000027478	ENSMUST00000088976
ENSMUSG00000027478	ENSMUST00000109772
ENSMUSG00000027478	ENSMUST00000103150
ENSMUSG00000027478	ENSMUST00000109771
ENSMUSG00000027478	ENSMUST00000056495
ENSMUSG00000025902	ENSMUST00000027035
ENSMUSG00000025902	ENSMUST00000195555
ENSMUSG00000025902	ENSMUST00000192650
ENSMUSG00000025902	ENSMUST00000116652
ENSMUSG00000025902	ENSMUST00000191647
ENSMUSG00000025902	ENSMUST00000191939
ENSMUSG00000025902	ENSMUST00000192913
ENSMUSG00000022586	ENSMUST00000023250
ENSMUSG00000022586	ENSMUST00000166694
ENSMUSG00000029134	ENSMUST00000202220
ENSMUSG00000029134	ENSMUST00000202201
ENSMUSG00000029134	ENSMUST00000101376
ENSMUSG00000091624	ENSMUST00000170419
ENSMUSG00000091624	ENSMUST00000233835
ENSMUSG00000005493	ENSMUST00000005630
ENSMUSG00000005493	ENSMUST00000188338
ENSMUSG00000005493	ENSMUST00000190449
ENSMUSG00000032013	ENSMUST00000034511
ENSMUSG00000037703	ENSMUST00000089561
ENSMUSG00000037703	ENSMUST00000110260
ENSMUSG00000037703	ENSMUST00000045761
ENSMUSG00000043664	ENSMUST00000052072
ENSMUSG00000020847	ENSMUST00000121287
ENSMUSG00000020847	ENSMUST00000021208
ENSMUSG00000020847	ENSMUST00000108420
ENSMUSG00000020847	ENSMUST00000152035
ENSMUSG00000020847	ENSMUST00000066504
ENSMUSG00000045867	ENSMUST00000220279
ENSMUSG00000045867	ENSMUST00000053594
ENSMUSG00000045867	ENSMUST00000217809
ENSMUSG00000051159	ENSMUST00000050551
ENSMUSG00000051159	ENSMUST00000101336
ENSMUSG00000051159	ENSMUST00000134887
ENSMUSG00000051159	ENSMUST00000130589
ENSMUSG00000051159	ENSMUST00000136277
ENSMUSG00000027520	ENSMUST00000239483
ENSMUSG00000027520	ENSMUST00000114132
ENSMUSG00000027520	ENSMUST00000126932
ENSMUSG00000027520	ENSMUST00000029025
ENSMUSG00000034829	ENSMUST00000163659
ENSMUSG00000034829	ENSMUST00000048243
ENSMUSG00000074649	ENSMUST00000124586
ENSMUSG00000033722	ENSMUST00000186156
ENSMUSG00000033722	ENSMUST00000035914
ENSMUSG00000033722	ENSMUST00000187096
ENSMUSG00000036478	ENSMUST00000038377
ENSMUSG00000036478	ENSMUST00000218953
ENSMUSG00000024218	ENSMUST00000114848
ENSMUSG00000024218	ENSMUST00000025057
ENSMUSG00000027612	ENSMUST00000029141
ENSMUSG00000021645	ENSMUST00000022147
ENSMUSG00000021645	ENSMUST00000091321
ENSMUSG00000021645	ENSMUST00000143937
ENSMUSG00000063172	ENSMUST00000152717
ENSMUSG00000063172	ENSMUST00000106749
ENSMUSG00000063172	ENSMUST00000046558
ENSMUSG00000050612	ENSMUST00000050236
ENSMUSG00000050612	ENSMUST00000233702
ENSMUSG00000040659	ENSMUST00000036854
ENSMUSG00000038187	ENSMUST00000117577
ENSMUSG00000038187	ENSMUST00000047091
ENSMUSG00000038187	ENSMUST00000119278
ENSMUSG00000026649	ENSMUST00000129651
ENSMUSG00000026649	ENSMUST00000151340
ENSMUSG00000026649	ENSMUST00000027959
ENSMUSG00000026649	ENSMUST00000127394
ENSMUSG00000026649	ENSMUST00000124157
ENSMUSG00000023153	ENSMUST00000023920
ENSMUSG00000023153	ENSMUST00000178188
ENSMUSG00000023153	ENSMUST00000178238
ENSMUSG00000022157	ENSMUST00000015594
ENSMUSG00000063047	ENSMUST00000205874
ENSMUSG00000063047	ENSMUST00000206685
ENSMUSG00000063047	ENSMUST00000081618
ENSMUSG00000034932	ENSMUST00000046114
ENSMUSG00000067010	ENSMUST00000079163
ENSMUSG00000067010	ENSMUST00000233053
ENSMUSG00000032306	ENSMUST00000034856
ENSMUSG00000039997	ENSMUST00000123708
ENSMUSG00000039997	ENSMUST00000156895
ENSMUSG00000039997	ENSMUST00000129829
ENSMUSG00000039997	ENSMUST00000042228
ENSMUSG00000039997	ENSMUST00000081216
ENSMUSG00000035506	ENSMUST00000121925
ENSMUSG00000035506	ENSMUST00000122427
ENSMUSG00000035506	ENSMUST00000119173
ENSMUSG00000035506	ENSMUST00000122314
ENSMUSG00000035506	ENSMUST00000117134
ENSMUSG00000035506	ENSMUST00000059056
ENSMUSG00000027827	ENSMUST00000238901
ENSMUSG00000027827	ENSMUST00000239069
ENSMUSG00000027827	ENSMUST00000049230
ENSMUSG00000031965	ENSMUST00000052946
ENSMUSG00000031965	ENSMUST00000215802
ENSMUSG00000031965	ENSMUST00000166018
ENSMUSG00000029458	ENSMUST00000031414
ENSMUSG00000029458	ENSMUST00000111765
ENSMUSG00000029458	ENSMUST00000142701
ENSMUSG00000096916	ENSMUST00000180502
ENSMUSG00000096916	ENSMUST00000180024
ENSMUSG00000096916	ENSMUST00000099111
ENSMUSG00000056515	ENSMUST00000070673
ENSMUSG00000056515	ENSMUST00000233258
ENSMUSG00000095603	ENSMUST00000214704
ENSMUSG00000053783	ENSMUST00000066408
ENSMUSG00000028057	ENSMUST00000029692
ENSMUSG00000028057	ENSMUST00000171645
ENSMUSG00000028057	ENSMUST00000172252
ENSMUSG00000031103	ENSMUST00000114958
ENSMUSG00000031103	ENSMUST00000140486
ENSMUSG00000031103	ENSMUST00000033429
ENSMUSG00000029819	ENSMUST00000031843
ENSMUSG00000067567	ENSMUST00000087916
ENSMUSG00000043962	ENSMUST00000080919
ENSMUSG00000043962	ENSMUST00000163459
ENSMUSG00000043962	ENSMUST00000106142
ENSMUSG00000043962	ENSMUST00000163306
ENSMUSG00000043962	ENSMUST00000136157
ENSMUSG00000043962	ENSMUST00000169403
ENSMUSG00000043962	ENSMUST00000130334
ENSMUSG00000043962	ENSMUST00000142125
ENSMUSG00000043962	ENSMUST00000106141
ENSMUSG00000062510	ENSMUST00000076952
ENSMUSG00000062510	ENSMUST00000139340
ENSMUSG00000062510	ENSMUST00000078259
ENSMUSG00000074476	ENSMUST00000098942
ENSMUSG00000074476	ENSMUST00000217382
ENSMUSG00000074476	ENSMUST00000216057
ENSMUSG00000074476	ENSMUST00000214149
ENSMUSG00000024600	ENSMUST00000025500
ENSMUSG00000043460	ENSMUST00000229441
ENSMUSG00000043460	ENSMUST00000088592
ENSMUSG00000028979	ENSMUST00000105701
ENSMUSG00000028979	ENSMUST00000052060
ENSMUSG00000027230	ENSMUST00000028663
ENSMUSG00000027351	ENSMUST00000028829
ENSMUSG00000027351	ENSMUST00000110901
ENSMUSG00000025743	ENSMUST00000070478
ENSMUSG00000025743	ENSMUST00000152591
ENSMUSG00000025743	ENSMUST00000141297
ENSMUSG00000040314	ENSMUST00000015583
ENSMUSG00000005483	ENSMUST00000005620
ENSMUSG00000005483	ENSMUST00000212300
ENSMUSG00000063188	ENSMUST00000215974
ENSMUSG00000063188	ENSMUST00000215894
ENSMUSG00000063188	ENSMUST00000215947
ENSMUSG00000063188	ENSMUST00000216844
ENSMUSG00000063188	ENSMUST00000077008
ENSMUSG00000021966	ENSMUST00000022537
ENSMUSG00000022156	ENSMUST00000089549
ENSMUSG00000039198	ENSMUST00000036690
ENSMUSG00000052160	ENSMUST00000063888
ENSMUSG00000054889	ENSMUST00000124830
ENSMUSG00000054889	ENSMUST00000127906
ENSMUSG00000023940	ENSMUST00000024736
ENSMUSG00000025137	ENSMUST00000026129
ENSMUSG00000025137	ENSMUST00000106188
ENSMUSG00000028034	ENSMUST00000166984
ENSMUSG00000028034	ENSMUST00000199202
ENSMUSG00000028034	ENSMUST00000200524
ENSMUSG00000028034	ENSMUST00000198227
ENSMUSG00000028034	ENSMUST00000196739
ENSMUSG00000028034	ENSMUST00000196695
ENSMUSG00000028034	ENSMUST00000196429
ENSMUSG00000028034	ENSMUST00000199918
ENSMUSG00000028034	ENSMUST00000198405
ENSMUSG00000028034	ENSMUST00000200056
ENSMUSG00000028034	ENSMUST00000106121
ENSMUSG00000079536	ENSMUST00000114125
ENSMUSG00000030031	ENSMUST00000122938
ENSMUSG00000030031	ENSMUST00000032107
ENSMUSG00000030031	ENSMUST00000119582
ENSMUSG00000059256	ENSMUST00000082093
ENSMUSG00000025858	ENSMUST00000026976
ENSMUSG00000025858	ENSMUST00000130326
ENSMUSG00000025858	ENSMUST00000138508
ENSMUSG00000025858	ENSMUST00000110878
ENSMUSG00000031210	ENSMUST00000033554
ENSMUSG00000045275	ENSMUST00000113804
ENSMUSG00000045275	ENSMUST00000233151
ENSMUSG00000045275	ENSMUST00000054855
ENSMUSG00000023952	ENSMUST00000024748
ENSMUSG00000023952	ENSMUST00000172170
ENSMUSG00000023952	ENSMUST00000166563
ENSMUSG00000023952	ENSMUST00000166701
ENSMUSG00000016921	ENSMUST00000130411
ENSMUSG00000016921	ENSMUST00000126163
ENSMUSG00000010608	ENSMUST00000181983
ENSMUSG00000010608	ENSMUST00000182004
ENSMUSG00000010608	ENSMUST00000048155
ENSMUSG00000010608	ENSMUST00000182618
ENSMUSG00000010608	ENSMUST00000183154
ENSMUSG00000010608	ENSMUST00000182036
ENSMUSG00000010608	ENSMUST00000182347
ENSMUSG00000024039	ENSMUST00000236853
ENSMUSG00000024039	ENSMUST00000067801
ENSMUSG00000024039	ENSMUST00000118504
ENSMUSG00000024039	ENSMUST00000078509
ENSMUSG00000024039	ENSMUST00000128351
ENSMUSG00000024039	ENSMUST00000155814
ENSMUSG00000024039	ENSMUST00000151718
ENSMUSG00000024039	ENSMUST00000135425
ENSMUSG00000024039	ENSMUST00000236909
ENSMUSG00000091450	ENSMUST00000164875
ENSMUSG00000039621	ENSMUST00000036719
ENSMUSG00000039621	ENSMUST00000099080
ENSMUSG00000039621	ENSMUST00000109246
ENSMUSG00000026630	ENSMUST00000027943
ENSMUSG00000026751	ENSMUST00000112883
ENSMUSG00000026751	ENSMUST00000028084
ENSMUSG00000020846	ENSMUST00000021207
ENSMUSG00000041459	ENSMUST00000084125
ENSMUSG00000041459	ENSMUST00000188488
ENSMUSG00000041459	ENSMUST00000105699
ENSMUSG00000041459	ENSMUST00000187939
ENSMUSG00000041459	ENSMUST00000186711
ENSMUSG00000041459	ENSMUST00000190630
ENSMUSG00000041459	ENSMUST00000189048
ENSMUSG00000041459	ENSMUST00000105700
ENSMUSG00000041459	ENSMUST00000095719
ENSMUSG00000041459	ENSMUST00000185824
ENSMUSG00000041459	ENSMUST00000186947
ENSMUSG00000041459	ENSMUST00000185673
ENSMUSG00000041459	ENSMUST00000165113
ENSMUSG00000041459	ENSMUST00000172073
ENSMUSG00000041459	ENSMUST00000105702
ENSMUSG00000068877	ENSMUST00000090848
ENSMUSG00000068877	ENSMUST00000173981
ENSMUSG00000068877	ENSMUST00000173849
ENSMUSG00000068877	ENSMUST00000174223
ENSMUSG00000006219	ENSMUST00000006381
ENSMUSG00000006219	ENSMUST00000105784
ENSMUSG00000006219	ENSMUST00000141518
ENSMUSG00000006219	ENSMUST00000130181
ENSMUSG00000006219	ENSMUST00000153189
ENSMUSG00000006219	ENSMUST00000147764
ENSMUSG00000006219	ENSMUST00000147785
ENSMUSG00000006219	ENSMUST00000127455
ENSMUSG00000006219	ENSMUST00000129602
ENSMUSG00000006219	ENSMUST00000131317
ENSMUSG00000006219	ENSMUST00000123150
ENSMUSG00000006219	ENSMUST00000136831
ENSMUSG00000006219	ENSMUST00000133874
ENSMUSG00000006219	ENSMUST00000105785
ENSMUSG00000030050	ENSMUST00000032129
ENSMUSG00000074647	ENSMUST00000029143
ENSMUSG00000074647	ENSMUST00000239423
ENSMUSG00000020357	ENSMUST00000020617
ENSMUSG00000020211	ENSMUST00000148665
ENSMUSG00000020211	ENSMUST00000151928
ENSMUSG00000020211	ENSMUST00000147440
ENSMUSG00000054733	ENSMUST00000067927
ENSMUSG00000054733	ENSMUST00000210428
ENSMUSG00000054733	ENSMUST00000210363
ENSMUSG00000036104	ENSMUST00000037649
ENSMUSG00000036104	ENSMUST00000212506
ENSMUSG00000031885	ENSMUST00000052209
ENSMUSG00000031885	ENSMUST00000109392
ENSMUSG00000031885	ENSMUST00000109395
ENSMUSG00000031885	ENSMUST00000109394
ENSMUSG00000074259	ENSMUST00000123914
ENSMUSG00000074259	ENSMUST00000128944
ENSMUSG00000074259	ENSMUST00000098661
ENSMUSG00000074259	ENSMUST00000129129
ENSMUSG00000032085	ENSMUST00000034590
ENSMUSG00000032085	ENSMUST00000215509
ENSMUSG00000027613	ENSMUST00000029142
ENSMUSG00000027613	ENSMUST00000109638
ENSMUSG00000027613	ENSMUST00000134278
ENSMUSG00000049672	ENSMUST00000112674
ENSMUSG00000049672	ENSMUST00000062369
ENSMUSG00000049672	ENSMUST00000112676
ENSMUSG00000066842	ENSMUST00000074783
ENSMUSG00000066842	ENSMUST00000137197
ENSMUSG00000066842	ENSMUST00000177036
ENSMUSG00000021583	ENSMUST00000169114
ENSMUSG00000021583	ENSMUST00000221822
ENSMUSG00000021583	ENSMUST00000221526
ENSMUSG00000021583	ENSMUST00000222127
ENSMUSG00000116016	ENSMUST00000231096
ENSMUSG00000032745	ENSMUST00000047627
ENSMUSG00000032745	ENSMUST00000091236
ENSMUSG00000032086	ENSMUST00000078111
ENSMUSG00000032086	ENSMUST00000034591
ENSMUSG00000032086	ENSMUST00000162587
ENSMUSG00000035278	ENSMUST00000036805
ENSMUSG00000035278	ENSMUST00000219959
ENSMUSG00000035278	ENSMUST00000218209
ENSMUSG00000093865	ENSMUST00000185462
ENSMUSG00000093865	ENSMUST00000179187
ENSMUSG00000050982	ENSMUST00000060551
ENSMUSG00000049538	ENSMUST00000080145
ENSMUSG00000049538	ENSMUST00000109694
ENSMUSG00000024728	ENSMUST00000181284
ENSMUSG00000024728	ENSMUST00000181567
ENSMUSG00000024728	ENSMUST00000180678
ENSMUSG00000024728	ENSMUST00000078770
ENSMUSG00000009035	ENSMUST00000074991
ENSMUSG00000009035	ENSMUST00000178522
ENSMUSG00000009035	ENSMUST00000228002
ENSMUSG00000009035	ENSMUST00000231076
ENSMUSG00000009035	ENSMUST00000228472
ENSMUSG00000009035	ENSMUST00000229049
ENSMUSG00000051674	ENSMUST00000087181
ENSMUSG00000051674	ENSMUST00000113558
ENSMUSG00000051674	ENSMUST00000063882
ENSMUSG00000051674	ENSMUST00000141553
ENSMUSG00000051674	ENSMUST00000145645
ENSMUSG00000051674	ENSMUST00000156806
ENSMUSG00000051674	ENSMUST00000136268
ENSMUSG00000005687	ENSMUST00000005830
ENSMUSG00000073771	ENSMUST00000183310
ENSMUSG00000038679	ENSMUST00000165201
ENSMUSG00000038679	ENSMUST00000184458
