GeneID	TranscriptID.UNKNOWN
ENSMUSG00000073658	ENSMUST00000027090.Crygb
ENSMUSG00000044429	ENSMUST00000061497.Cryga
ENSMUSG00000100846	ENSMUST00000144760.Gm28845
ENSMUSG00000044816	ENSMUST00000148020.D630023F18Rik
ENSMUSG00000044816	ENSMUST00000050047.D630023F18Rik
ENSMUSG00000025950	ENSMUST00000169032.Idh1
ENSMUSG00000025949	ENSMUST00000081154.Pikfyve
ENSMUSG00000025949	ENSMUST00000097707.Pikfyve
ENSMUSG00000025946	ENSMUST00000027083.Pth2r
ENSMUSG00000025945	ENSMUST00000027082.Crygf
ENSMUSG00000015222	ENSMUST00000114013.Map2
ENSMUSG00000015222	ENSMUST00000239213.Map2
ENSMUSG00000055567	ENSMUST00000061620.Unc80
ENSMUSG00000055567	ENSMUST00000212557.Unc80
ENSMUSG00000026005	ENSMUST00000027157.Rpe
ENSMUSG00000026005	ENSMUST00000113995.Rpe
ENSMUSG00000026004	ENSMUST00000068168.Kansl1l
ENSMUSG00000026003	ENSMUST00000027153.Acadl
ENSMUSG00000061816	ENSMUST00000027151.Myl1
ENSMUSG00000061816	ENSMUST00000119429.Myl1
ENSMUSG00000061816	ENSMUST00000120415.Myl1
ENSMUSG00000026000	ENSMUST00000113979.Lancl1
ENSMUSG00000025991	ENSMUST00000027144.Cps1
ENSMUSG00000062209	ENSMUST00000119142.Erbb4
ENSMUSG00000062209	ENSMUST00000121473.Erbb4
ENSMUSG00000025997	ENSMUST00000027146.Ikzf2
ENSMUSG00000025997	ENSMUST00000190771.Ikzf2
ENSMUSG00000025997	ENSMUST00000187184.Ikzf2
ENSMUSG00000025997	ENSMUST00000188110.Ikzf2
ENSMUSG00000025997	ENSMUST00000190855.Ikzf2
ENSMUSG00000053153	ENSMUST00000065425.Spag16
ENSMUSG00000045648	ENSMUST00000053922.Vwc2l
ENSMUSG00000026196	ENSMUST00000027393.Bard1
ENSMUSG00000050296	ENSMUST00000087268.Abca12
ENSMUSG00000026192	ENSMUST00000027384.Atic
ENSMUSG00000026193	ENSMUST00000188894.Fn1
ENSMUSG00000026193	ENSMUST00000187938.Fn1
ENSMUSG00000026193	ENSMUST00000188674.Fn1
ENSMUSG00000026193	ENSMUST00000189821.Fn1
ENSMUSG00000026193	ENSMUST00000190780.Fn1
ENSMUSG00000026193	ENSMUST00000055226.Fn1
ENSMUSG00000026193	ENSMUST00000186129.Fn1
ENSMUSG00000039395	ENSMUST00000048860.Mreg
ENSMUSG00000026189	ENSMUST00000027381.Pecr
ENSMUSG00000026189	ENSMUST00000097698.Pecr
ENSMUSG00000026188	ENSMUST00000027380.Tmem169
ENSMUSG00000026187	ENSMUST00000027379.Xrcc5
ENSMUSG00000039372	ENSMUST00000047786.Marchf4
ENSMUSG00000039354	ENSMUST00000047615.Smarcal1
ENSMUSG00000039342	ENSMUST00000212573.Ankar
ENSMUSG00000039342	ENSMUST00000211837.Ankar
ENSMUSG00000039342	ENSMUST00000053499.Ankar
ENSMUSG00000046330	ENSMUST00000059980.Rpl37a
ENSMUSG00000039323	ENSMUST00000047328.Igfbp2
ENSMUSG00000026185	ENSMUST00000027377.Igfbp5
ENSMUSG00000026182	ENSMUST00000027374.Tnp1
ENSMUSG00000055322	ENSMUST00000169786.Tns1
ENSMUSG00000055322	ENSMUST00000187584.Tns1
ENSMUSG00000055322	ENSMUST00000191104.Tns1
ENSMUSG00000055322	ENSMUST00000239451.Tns1
ENSMUSG00000055322	ENSMUST00000212888.Tns1
ENSMUSG00000061815	ENSMUST00000080167.Rufy4
ENSMUSG00000061815	ENSMUST00000127134.Rufy4
ENSMUSG00000026180	ENSMUST00000106899.Cxcr2
ENSMUSG00000048480	ENSMUST00000053389.Cxcr1
ENSMUSG00000006304	ENSMUST00000113820.Arpc2
ENSMUSG00000006304	ENSMUST00000113819.Arpc2
ENSMUSG00000064272	ENSMUST00000077985.Gpbar1
ENSMUSG00000006299	ENSMUST00000006462.Aamp
ENSMUSG00000006299	ENSMUST00000178235.Aamp
ENSMUSG00000026179	ENSMUST00000027370.Pnkd
ENSMUSG00000026179	ENSMUST00000087226.Pnkd
ENSMUSG00000006301	ENSMUST00000016309.Tmbim1
ENSMUSG00000026179	ENSMUST00000087225.Pnkd
ENSMUSG00000073650	ENSMUST00000097697.Catip
ENSMUSG00000073650	ENSMUST00000191010.Catip
ENSMUSG00000026177	ENSMUST00000187516.Slc11a1
ENSMUSG00000026177	ENSMUST00000027368.Slc11a1
ENSMUSG00000026176	ENSMUST00000027367.Ctdsp1
ENSMUSG00000026175	ENSMUST00000027366.Vil1
ENSMUSG00000033364	ENSMUST00000044260.Usp37
ENSMUSG00000033364	ENSMUST00000189257.Usp37
ENSMUSG00000026174	ENSMUST00000087215.Cnot9
ENSMUSG00000026173	ENSMUST00000067916.Plcd4
ENSMUSG00000026173	ENSMUST00000113749.Plcd4
ENSMUSG00000026173	ENSMUST00000113747.Plcd4
ENSMUSG00000026173	ENSMUST00000113750.Plcd4
ENSMUSG00000026173	ENSMUST00000027362.Plcd4
ENSMUSG00000026135	ENSMUST00000113737.Zfp142
ENSMUSG00000026135	ENSMUST00000027315.Zfp142
ENSMUSG00000026135	ENSMUST00000066986.Zfp142
ENSMUSG00000026172	ENSMUST00000027358.Bcs1l
ENSMUSG00000026171	ENSMUST00000027357.Rnf25
ENSMUSG00000026171	ENSMUST00000113721.Rnf25
ENSMUSG00000033276	ENSMUST00000087183.Stk36
ENSMUSG00000033276	ENSMUST00000087186.Stk36
ENSMUSG00000033257	ENSMUST00000042125.Ttll4
ENSMUSG00000033257	ENSMUST00000113678.Ttll4
ENSMUSG00000026170	ENSMUST00000027356.Cyp27a1
ENSMUSG00000006542	ENSMUST00000113672.Prkag3
ENSMUSG00000006542	ENSMUST00000081636.Prkag3
ENSMUSG00000033227	ENSMUST00000006716.Wnt6
ENSMUSG00000026167	ENSMUST00000006718.Wnt10a
ENSMUSG00000090071	ENSMUST00000160379.Cdk5r2
ENSMUSG00000055197	ENSMUST00000068631.Fev
ENSMUSG00000006546	ENSMUST00000006721.Cryba2
ENSMUSG00000047021	ENSMUST00000094844.Cfap65
ENSMUSG00000006538	ENSMUST00000164097.Ihh
ENSMUSG00000026162	ENSMUST00000152855.Nhej1
ENSMUSG00000026205	ENSMUST00000027405.Slc23a3
ENSMUSG00000033159	ENSMUST00000168720.Cnppd1
ENSMUSG00000049339	ENSMUST00000097694.Retreg2
ENSMUSG00000049339	ENSMUST00000190240.Retreg2
ENSMUSG00000026197	ENSMUST00000160439.Zfand2b
ENSMUSG00000026198	ENSMUST00000027396.Abcb6
ENSMUSG00000033124	ENSMUST00000188347.Atg9a
ENSMUSG00000026199	ENSMUST00000152233.Ankzf1
ENSMUSG00000026200	ENSMUST00000113623.Glb1l
ENSMUSG00000026201	ENSMUST00000027401.Stk16
ENSMUSG00000026202	ENSMUST00000186213.Tuba4a
ENSMUSG00000096094	ENSMUST00000179573.A630095N17Rik
ENSMUSG00000096094	ENSMUST00000180101.A630095N17Rik
ENSMUSG00000026203	ENSMUST00000188931.Dnajb2
ENSMUSG00000026203	ENSMUST00000188346.Dnajb2
ENSMUSG00000026203	ENSMUST00000187058.Dnajb2
ENSMUSG00000026204	ENSMUST00000027404.Ptprn
ENSMUSG00000033061	ENSMUST00000039534.Resp18
ENSMUSG00000026209	ENSMUST00000066668.Dnpep
ENSMUSG00000026209	ENSMUST00000185797.Dnpep
ENSMUSG00000026209	ENSMUST00000185419.Dnpep
ENSMUSG00000026208	ENSMUST00000027409.Des
ENSMUSG00000026207	ENSMUST00000087122.Speg
ENSMUSG00000033021	ENSMUST00000037796.Gmppa
ENSMUSG00000033007	ENSMUST00000113577.Asic4
ENSMUSG00000033007	ENSMUST00000037708.Asic4
ENSMUSG00000032997	ENSMUST00000079205.Chpf
ENSMUSG00000032997	ENSMUST00000094818.Chpf
ENSMUSG00000051703	ENSMUST00000113575.Tmem198
ENSMUSG00000026211	ENSMUST00000113567.Obsl1
ENSMUSG00000032968	ENSMUST00000037330.Inha
ENSMUSG00000026213	ENSMUST00000027414.Stk11ip
ENSMUSG00000006576	ENSMUST00000124341.Slc4a3
ENSMUSG00000026235	ENSMUST00000188797.Epha4
ENSMUSG00000004872	ENSMUST00000004994.Pax3
ENSMUSG00000004872	ENSMUST00000087086.Pax3
ENSMUSG00000032908	ENSMUST00000036172.Sgpp2
ENSMUSG00000026245	ENSMUST00000170217.Farsb
ENSMUSG00000090486	ENSMUST00000170511.BC035947
ENSMUSG00000012187	ENSMUST00000113524.Mogat1
ENSMUSG00000032883	ENSMUST00000035779.Acsl3
ENSMUSG00000079470	ENSMUST00000053760.Utp14b
ENSMUSG00000047330	ENSMUST00000057262.Kcne4
ENSMUSG00000047330	ENSMUST00000187432.Kcne4
ENSMUSG00000050711	ENSMUST00000185234.Scg2
ENSMUSG00000050711	ENSMUST00000049972.Scg2
ENSMUSG00000054702	ENSMUST00000162342.Ap1s3
ENSMUSG00000073643	ENSMUST00000113512.Wdfy1
ENSMUSG00000073643	ENSMUST00000113513.Wdfy1
ENSMUSG00000073643	ENSMUST00000113514.Wdfy1
ENSMUSG00000073643	ENSMUST00000113515.Wdfy1
ENSMUSG00000026248	ENSMUST00000027464.Mrpl44
ENSMUSG00000026249	ENSMUST00000027467.Serpine2
ENSMUSG00000043230	ENSMUST00000058748.Fam124b
ENSMUSG00000004364	ENSMUST00000163119.Cul3
ENSMUSG00000004364	ENSMUST00000164108.Cul3
ENSMUSG00000110100	ENSMUST00000211023.Gm45261
ENSMUSG00000038608	ENSMUST00000077946.Dock10
ENSMUSG00000038608	ENSMUST00000187774.Dock10
ENSMUSG00000038608	ENSMUST00000190983.Dock10
ENSMUSG00000054976	ENSMUST00000123720.Nyap2
ENSMUSG00000054976	ENSMUST00000068275.Nyap2
ENSMUSG00000054976	ENSMUST00000113494.Nyap2
ENSMUSG00000054976	ENSMUST00000123285.Nyap2
ENSMUSG00000055980	ENSMUST00000069799.Irs1
ENSMUSG00000022591	ENSMUST00000023262.Gm9747
ENSMUSG00000026142	ENSMUST00000027322.Rhbdd1
ENSMUSG00000067158	ENSMUST00000087050.Col4a4
ENSMUSG00000079465	ENSMUST00000113457.Col4a3
ENSMUSG00000026150	ENSMUST00000078332.Mff
ENSMUSG00000026150	ENSMUST00000073025.Mff
ENSMUSG00000026150	ENSMUST00000161648.Mff
ENSMUSG00000026150	ENSMUST00000160786.Mff
ENSMUSG00000026150	ENSMUST00000162003.Mff
ENSMUSG00000026149	ENSMUST00000027331.Tm4sf20
ENSMUSG00000114299	ENSMUST00000223838.Gm47791
ENSMUSG00000026159	ENSMUST00000189220.Agfg1
ENSMUSG00000026159	ENSMUST00000113444.Agfg1
ENSMUSG00000026159	ENSMUST00000190052.Agfg1
ENSMUSG00000026159	ENSMUST00000063380.Agfg1
ENSMUSG00000026159	ENSMUST00000187899.Agfg1
ENSMUSG00000026159	ENSMUST00000186302.Agfg1
ENSMUSG00000113880	ENSMUST00000220768.A030005L19Rik
ENSMUSG00000113973	ENSMUST00000223400.A030014E15Rik
ENSMUSG00000113846	ENSMUST00000222182.Gm6217
ENSMUSG00000113084	ENSMUST00000222600.A030003K21Rik
ENSMUSG00000113925	ENSMUST00000222426.Gm7544
ENSMUSG00000114011	ENSMUST00000223536.Gm47955
ENSMUSG00000113097	ENSMUST00000223439.Gm47959
ENSMUSG00000038496	ENSMUST00000045560.Slc19a3
ENSMUSG00000100190	ENSMUST00000188323.Krtap28-10
ENSMUSG00000113267	ENSMUST00000222567.Gm47969
ENSMUSG00000104423	ENSMUST00000193762.A030005K14Rik
ENSMUSG00000101315	ENSMUST00000188005.Krtap28-13
ENSMUSG00000026166	ENSMUST00000027351.Ccl20
ENSMUSG00000026166	ENSMUST00000113437.Ccl20
ENSMUSG00000026166	ENSMUST00000186832.Ccl20
ENSMUSG00000053161	ENSMUST00000113436.Daw1
ENSMUSG00000053161	ENSMUST00000065403.Daw1
ENSMUSG00000026163	ENSMUST00000160953.Sphkap
ENSMUSG00000045658	ENSMUST00000168574.Pid1
ENSMUSG00000045658	ENSMUST00000176559.Pid1
ENSMUSG00000036766	ENSMUST00000049126.Dner
ENSMUSG00000026219	ENSMUST00000186465.Trip12
ENSMUSG00000026219	ENSMUST00000186648.Trip12
ENSMUSG00000073633	ENSMUST00000097672.Fbxo36
ENSMUSG00000026220	ENSMUST00000027422.Slc16a14
ENSMUSG00000118590	ENSMUST00000239195.AC167036.1
ENSMUSG00000118640	ENSMUST00000239185.AC167036.2
ENSMUSG00000089844	ENSMUST00000161724.A530032D15Rik
ENSMUSG00000089844	ENSMUST00000160792.A530032D15Rik
ENSMUSG00000052477	ENSMUST00000161267.C130026I21Rik
ENSMUSG00000052477	ENSMUST00000162421.C130026I21Rik
ENSMUSG00000079457	ENSMUST00000113402.Gm7609
ENSMUSG00000052477	ENSMUST00000093506.C130026I21Rik
ENSMUSG00000052477	ENSMUST00000064341.C130026I21Rik
ENSMUSG00000118591	ENSMUST00000239361.AC147806.1
ENSMUSG00000118607	ENSMUST00000239236.AC147806.2
ENSMUSG00000118607	ENSMUST00000113407.AC147806.2
ENSMUSG00000094127	ENSMUST00000178024.G530012D18Rik
ENSMUSG00000070034	ENSMUST00000093508.Sp110
ENSMUSG00000070031	ENSMUST00000080204.Sp140
ENSMUSG00000026222	ENSMUST00000155094.Sp100
ENSMUSG00000026222	ENSMUST00000153574.Sp100
ENSMUSG00000026222	ENSMUST00000066427.Sp100
ENSMUSG00000052760	ENSMUST00000159122.A630001G21Rik
ENSMUSG00000036707	ENSMUST00000113360.Cab39
ENSMUSG00000026223	ENSMUST00000027425.Itm2c
ENSMUSG00000026223	ENSMUST00000185569.Itm2c
ENSMUSG00000026224	ENSMUST00000027426.4933407L21Rik
ENSMUSG00000026224	ENSMUST00000129392.4933407L21Rik
ENSMUSG00000049608	ENSMUST00000086975.Gpr55
ENSMUSG00000026226	ENSMUST00000149469.Spata3
ENSMUSG00000026226	ENSMUST00000052854.Spata3
ENSMUSG00000026226	ENSMUST00000152501.Spata3
ENSMUSG00000026226	ENSMUST00000130504.Spata3
ENSMUSG00000026226	ENSMUST00000135440.Spata3
ENSMUSG00000026227	ENSMUST00000027429.2810459M11Rik
ENSMUSG00000026227	ENSMUST00000165824.2810459M11Rik
ENSMUSG00000026229	ENSMUST00000027432.Psmd1
ENSMUSG00000026228	ENSMUST00000027431.Htr2b
ENSMUSG00000094638	ENSMUST00000135197.Gm21972
ENSMUSG00000062590	ENSMUST00000113309.Armc9
ENSMUSG00000062590	ENSMUST00000027434.Armc9
ENSMUSG00000062590	ENSMUST00000131412.Armc9
ENSMUSG00000079445	ENSMUST00000113306.B3gnt7
ENSMUSG00000026234	ENSMUST00000027438.Ncl
ENSMUSG00000026237	ENSMUST00000212541.Nmur1
ENSMUSG00000026237	ENSMUST00000212058.Nmur1
ENSMUSG00000036574	ENSMUST00000046004.Tex44
ENSMUSG00000026238	ENSMUST00000045897.Ptma
ENSMUSG00000026238	ENSMUST00000188533.Ptma
ENSMUSG00000026239	ENSMUST00000027444.Pde6d
ENSMUSG00000026239	ENSMUST00000146220.Pde6d
ENSMUSG00000026240	ENSMUST00000121534.Cops7b
ENSMUSG00000026241	ENSMUST00000027449.Nppc
ENSMUSG00000053333	ENSMUST00000168237.Dis3l2
ENSMUSG00000053333	ENSMUST00000065694.Dis3l2
ENSMUSG00000026246	ENSMUST00000188310.Alppl2
ENSMUSG00000079440	ENSMUST00000113270.Alpi
ENSMUSG00000036500	ENSMUST00000044878.Akp3
ENSMUSG00000026247	ENSMUST00000161002.Ecel1
ENSMUSG00000036480	ENSMUST00000044533.Prss56
ENSMUSG00000026251	ENSMUST00000073252.Chrnd
ENSMUSG00000026253	ENSMUST00000027470.Chrng
ENSMUSG00000026254	ENSMUST00000113232.Eif4e2
ENSMUSG00000026254	ENSMUST00000113233.Eif4e2
ENSMUSG00000026254	ENSMUST00000050876.Eif4e2
ENSMUSG00000026254	ENSMUST00000076362.Eif4e2
ENSMUSG00000026254	ENSMUST00000113235.Eif4e2
ENSMUSG00000026254	ENSMUST00000113230.Eif4e2
ENSMUSG00000026254	ENSMUST00000113231.Eif4e2
ENSMUSG00000026255	ENSMUST00000027472.Efhd1
ENSMUSG00000048000	ENSMUST00000027475.Gigyf2
ENSMUSG00000048000	ENSMUST00000172794.Gigyf2
ENSMUSG00000079436	ENSMUST00000113212.Kcnj13
ENSMUSG00000026258	ENSMUST00000027476.Snorc
ENSMUSG00000026259	ENSMUST00000027477.Ngef
ENSMUSG00000026259	ENSMUST00000068681.Ngef
ENSMUSG00000079434	ENSMUST00000166259.Neu2
ENSMUSG00000079434	ENSMUST00000172222.Neu2
ENSMUSG00000079434	ENSMUST00000164128.Neu2
ENSMUSG00000026288	ENSMUST00000169754.Inpp5d
ENSMUSG00000026288	ENSMUST00000042275.Inpp5d
ENSMUSG00000026288	ENSMUST00000168783.Inpp5d
ENSMUSG00000026288	ENSMUST00000167032.Inpp5d
ENSMUSG00000026289	ENSMUST00000027512.Atg16l1
ENSMUSG00000026289	ENSMUST00000113186.Atg16l1
ENSMUSG00000026289	ENSMUST00000113190.Atg16l1
ENSMUSG00000056055	ENSMUST00000177757.Sag
ENSMUSG00000056055	ENSMUST00000077772.Sag
ENSMUSG00000070738	ENSMUST00000027517.Dgkd
ENSMUSG00000005501	ENSMUST00000040783.Usp40
ENSMUSG00000005501	ENSMUST00000187758.Usp40
ENSMUSG00000090165	ENSMUST00000113142.Ugt1a10
ENSMUSG00000090175	ENSMUST00000073772.Ugt1a9
ENSMUSG00000089675	ENSMUST00000113139.Ugt1a8
ENSMUSG00000090124	ENSMUST00000058237.Ugt1a7c
ENSMUSG00000090145	ENSMUST00000113138.Ugt1a6b
ENSMUSG00000090124	ENSMUST00000113135.Ugt1a7c
ENSMUSG00000054545	ENSMUST00000113134.Ugt1a6a
ENSMUSG00000089943	ENSMUST00000097659.Ugt1a5
ENSMUSG00000090171	ENSMUST00000049289.Ugt1a2
ENSMUSG00000081984	ENSMUST00000119972.Dnajb3
ENSMUSG00000089960	ENSMUST00000073049.Ugt1a1
ENSMUSG00000079429	ENSMUST00000061013.Mroh2a
ENSMUSG00000079429	ENSMUST00000113130.Mroh2a
ENSMUSG00000044783	ENSMUST00000054674.Hjurp
ENSMUSG00000044783	ENSMUST00000065420.Hjurp
ENSMUSG00000036251	ENSMUST00000113114.Trpm8
ENSMUSG00000026295	ENSMUST00000027518.Spp2
ENSMUSG00000062310	ENSMUST00000067625.Glrp1
ENSMUSG00000049866	ENSMUST00000159814.Arl4c
ENSMUSG00000036206	ENSMUST00000066279.Sh3bp4
ENSMUSG00000055013	ENSMUST00000027521.Agap1
ENSMUSG00000055013	ENSMUST00000190096.Agap1
ENSMUSG00000055013	ENSMUST00000074945.Agap1
ENSMUSG00000034486	ENSMUST00000036954.Gbx2
ENSMUSG00000067081	ENSMUST00000238685.Asb18
ENSMUSG00000067081	ENSMUST00000086882.Asb18
ENSMUSG00000026301	ENSMUST00000113094.Iqca
ENSMUSG00000026301	ENSMUST00000212394.Iqca
ENSMUSG00000044337	ENSMUST00000065587.Ackr3
ENSMUSG00000034432	ENSMUST00000036153.Cops8
ENSMUSG00000048126	ENSMUST00000097653.Col6a3
ENSMUSG00000026303	ENSMUST00000027528.Mlph
ENSMUSG00000090550	ENSMUST00000166281.Prlh
ENSMUSG00000026304	ENSMUST00000027529.Rab17
ENSMUSG00000026305	ENSMUST00000068116.Lrrfip1
ENSMUSG00000026305	ENSMUST00000068167.Lrrfip1
ENSMUSG00000026305	ENSMUST00000097649.Lrrfip1
ENSMUSG00000026305	ENSMUST00000097650.Lrrfip1
ENSMUSG00000026305	ENSMUST00000189617.Lrrfip1
ENSMUSG00000070732	ENSMUST00000094698.Rbm44
ENSMUSG00000034353	ENSMUST00000097648.Ramp1
ENSMUSG00000034343	ENSMUST00000171165.Ube2f
ENSMUSG00000026307	ENSMUST00000027532.Scly
ENSMUSG00000049515	ENSMUST00000088904.Espnl
ENSMUSG00000049515	ENSMUST00000176156.Espnl
ENSMUSG00000026308	ENSMUST00000027533.Klhl30
ENSMUSG00000047443	ENSMUST00000086861.Erfe
ENSMUSG00000026309	ENSMUST00000027534.Ilkap
ENSMUSG00000067071	ENSMUST00000086851.Hes6
ENSMUSG00000055866	ENSMUST00000069620.Per2
ENSMUSG00000034292	ENSMUST00000189341.Traf3ip1
ENSMUSG00000034292	ENSMUST00000047242.Traf3ip1
ENSMUSG00000026311	ENSMUST00000086843.Asb1
ENSMUSG00000026311	ENSMUST00000188081.Asb1
ENSMUSG00000026311	ENSMUST00000188879.Asb1
ENSMUSG00000007805	ENSMUST00000007949.Twist2
ENSMUSG00000026313	ENSMUST00000097644.Hdac4
ENSMUSG00000026260	ENSMUST00000027478.Ndufa10
ENSMUSG00000067064	ENSMUST00000214928.Olfr1416
ENSMUSG00000057464	ENSMUST00000204009.Olfr1415
ENSMUSG00000042849	ENSMUST00000062353.Olfr1414
ENSMUSG00000058904	ENSMUST00000214239.Olfr1413
ENSMUSG00000046300	ENSMUST00000190505.Olfr1412
ENSMUSG00000062497	ENSMUST00000190844.Olfr1411
ENSMUSG00000063583	ENSMUST00000217316.Olfr1410
ENSMUSG00000061616	ENSMUST00000213247.Olfr12
ENSMUSG00000073616	ENSMUST00000112999.Cops9
ENSMUSG00000073616	ENSMUST00000097642.Cops9
ENSMUSG00000044055	ENSMUST00000053144.Otos
ENSMUSG00000034220	ENSMUST00000045970.Gpc1
ENSMUSG00000034212	ENSMUST00000112998.Ankmy1
ENSMUSG00000034212	ENSMUST00000160548.Ankmy1
ENSMUSG00000047067	ENSMUST00000060913.Dusp28
ENSMUSG00000026269	ENSMUST00000027487.Rnpepl1
ENSMUSG00000026270	ENSMUST00000027488.Capn10
ENSMUSG00000026271	ENSMUST00000186298.Gpr35
ENSMUSG00000045091	ENSMUST00000059676.Aqp12
ENSMUSG00000014602	ENSMUST00000171796.Kif1a
ENSMUSG00000014602	ENSMUST00000112958.Kif1a
ENSMUSG00000014602	ENSMUST00000190723.Kif1a
ENSMUSG00000014602	ENSMUST00000171556.Kif1a
ENSMUSG00000014602	ENSMUST00000086819.Kif1a
ENSMUSG00000026272	ENSMUST00000027491.Agxt
ENSMUSG00000034159	ENSMUST00000043718.Mab21l4
ENSMUSG00000084989	ENSMUST00000138595.Crocc2
ENSMUSG00000047793	ENSMUST00000062202.Sned1
ENSMUSG00000026273	ENSMUST00000112944.Mterf4
ENSMUSG00000026273	ENSMUST00000027492.Mterf4
ENSMUSG00000026274	ENSMUST00000027493.Pask
ENSMUSG00000026275	ENSMUST00000027494.Ppp1r7
ENSMUSG00000034107	ENSMUST00000058682.Ano7
ENSMUSG00000034107	ENSMUST00000186641.Ano7
ENSMUSG00000034088	ENSMUST00000170883.Hdlbp
ENSMUSG00000034088	ENSMUST00000186164.Hdlbp
ENSMUSG00000026276	ENSMUST00000027495.Septin2
ENSMUSG00000116048	ENSMUST00000172165.Septin2
ENSMUSG00000116048	ENSMUST00000179353.Septin2
ENSMUSG00000034066	ENSMUST00000120301.Farp2
ENSMUSG00000026277	ENSMUST00000027498.Stk25
ENSMUSG00000026278	ENSMUST00000027499.Bok
ENSMUSG00000026279	ENSMUST00000190116.Thap4
ENSMUSG00000026280	ENSMUST00000027502.Atg4b
ENSMUSG00000026281	ENSMUST00000027503.Dtymk
ENSMUSG00000026283	ENSMUST00000027505.Ing5
ENSMUSG00000026283	ENSMUST00000190476.Ing5
ENSMUSG00000073609	ENSMUST00000097633.D2hgdh
ENSMUSG00000073609	ENSMUST00000112881.D2hgdh
ENSMUSG00000094651	ENSMUST00000094663.Gal3st2
ENSMUSG00000093805	ENSMUST00000178757.Gal3st2b
ENSMUSG00000093805	ENSMUST00000177958.Gal3st2b
ENSMUSG00000073608	ENSMUST00000097632.Gal3st2c
ENSMUSG00000034000	ENSMUST00000190212.Neu4
ENSMUSG00000034000	ENSMUST00000050890.Neu4
ENSMUSG00000026285	ENSMUST00000027507.Pdcd1
ENSMUSG00000051185	ENSMUST00000059975.Fam174a
ENSMUSG00000051185	ENSMUST00000186780.Fam174a
ENSMUSG00000040710	ENSMUST00000043336.St8sia4
ENSMUSG00000040693	ENSMUST00000071985.Slco4c1
ENSMUSG00000026331	ENSMUST00000027569.Slco6c1
ENSMUSG00000026331	ENSMUST00000189547.Slco6c1
ENSMUSG00000044768	ENSMUST00000053033.D1Ertd622e
ENSMUSG00000040648	ENSMUST00000042509.Ppip5k2
ENSMUSG00000040648	ENSMUST00000112845.Ppip5k2
ENSMUSG00000040648	ENSMUST00000171129.Ppip5k2
ENSMUSG00000026333	ENSMUST00000112844.Gin1
ENSMUSG00000026333	ENSMUST00000027571.Gin1
ENSMUSG00000026335	ENSMUST00000058762.Pam
ENSMUSG00000026335	ENSMUST00000097625.Pam
ENSMUSG00000026335	ENSMUST00000161567.Pam
ENSMUSG00000026336	ENSMUST00000027575.Slco6d1
ENSMUSG00000026336	ENSMUST00000160796.Slco6d1
ENSMUSG00000067028	ENSMUST00000086738.Cntnap5b
ENSMUSG00000050840	ENSMUST00000062528.Cdh20
ENSMUSG00000047496	ENSMUST00000172299.Rnf152
ENSMUSG00000056536	ENSMUST00000186485.Pign
ENSMUSG00000056536	ENSMUST00000187537.Pign
ENSMUSG00000056536	ENSMUST00000190811.Pign
ENSMUSG00000026319	ENSMUST00000039173.Relch
ENSMUSG00000026319	ENSMUST00000086721.Relch
ENSMUSG00000026319	ENSMUST00000190501.Relch
ENSMUSG00000026321	ENSMUST00000027559.Tnfrsf11a
ENSMUSG00000038866	ENSMUST00000118196.Zcchc2
ENSMUSG00000038866	ENSMUST00000119166.Zcchc2
ENSMUSG00000044340	ENSMUST00000061047.Phlpp1
ENSMUSG00000057329	ENSMUST00000112751.Bcl2
ENSMUSG00000057329	ENSMUST00000189999.Bcl2
ENSMUSG00000009905	ENSMUST00000010049.Kdsr
ENSMUSG00000009907	ENSMUST00000112736.Vps4b
ENSMUSG00000067006	ENSMUST00000086701.Serpinb5
ENSMUSG00000059956	ENSMUST00000081277.Serpinb12
ENSMUSG00000048775	ENSMUST00000027564.Serpinb13
ENSMUSG00000044594	ENSMUST00000112717.Serpinb3a
ENSMUSG00000058017	ENSMUST00000023861.Serpinb3d
ENSMUSG00000073602	ENSMUST00000166100.Serpinb3b
ENSMUSG00000073601	ENSMUST00000027565.Serpinb3c
ENSMUSG00000026327	ENSMUST00000027566.Serpinb11
ENSMUSG00000067001	ENSMUST00000086690.Serpinb7
ENSMUSG00000062345	ENSMUST00000009356.Serpinb2
ENSMUSG00000092572	ENSMUST00000182198.Serpinb10
ENSMUSG00000026315	ENSMUST00000112706.Serpinb8
ENSMUSG00000026312	ENSMUST00000112701.Cdh7
ENSMUSG00000047216	ENSMUST00000094626.Cdh19
ENSMUSG00000038702	ENSMUST00000035462.Dsel
ENSMUSG00000070695	ENSMUST00000043725.Cntnap5a
ENSMUSG00000094429	ENSMUST00000179777.Gm19965
ENSMUSG00000100265	ENSMUST00000186341.Gm28363
ENSMUSG00000101303	ENSMUST00000188801.B020011L13Rik
ENSMUSG00000100305	ENSMUST00000187455.Gm28360
ENSMUSG00000101415	ENSMUST00000191265.Gm28168
ENSMUSG00000100617	ENSMUST00000185381.Gm7145
ENSMUSG00000102030	ENSMUST00000186264.Gm29106
ENSMUSG00000026374	ENSMUST00000027623.Tsn
ENSMUSG00000026377	ENSMUST00000027626.Nifk
ENSMUSG00000026377	ENSMUST00000112688.Nifk
ENSMUSG00000064302	ENSMUST00000049404.Clasp1
ENSMUSG00000064302	ENSMUST00000070989.Clasp1
ENSMUSG00000064302	ENSMUST00000178710.Clasp1
